+------+-------------+--------------+-------------+-------------+
| Rank |  Drug Name  | Target Name  | Interaction | Probability |
| 5753 |    5206.0   | Protein 4956 |      NO     |     0.00    |
| 5754 |   443390.0  | Protein 1347 |      NO     |     0.00    |
| 5755 |    2804.0   | Protein 5611 |      NO     |     0.00    |
| 5756 |  5311412.0  | Protein 5444 |      NO     |     0.00    |
| 5757 |  11387409.0 | Protein 1429 |      NO     |     0.00    |
| 5758 |   50248.0   | Protein 1632 |      NO     |     0.00    |
| 5759 |  10167713.0 | Protein 649  |      NO     |     0.00    |
| 5760 |   439693.0  | Protein 3968 |      NO     |     0.00    |
| 5761 |  4687238.0  | Protein 4383 |      NO     |     0.00    |
| 5762 |    3627.0   | Protein 2932 |      NO     |     0.00    |
| 5763 |  10222761.0 | Protein 1477 |      NO     |     0.00    |
| 5764 |    598.0    | Protein 5562 |      NO     |     0.00    |
| 5765 | 129010004.0 | Protein 1999 |      NO     |     0.00    |
| 5766 |    2528.0   | Protein 1779 |      NO     |     0.00    |
| 5767 |  9913405.0  | Protein 1112 |      NO     |     0.00    |
| 5768 | 129009968.0 | Protein 2913 |      NO     |     0.00    |
| 5769 |    2140.0   | Protein 2071 |      NO     |     0.00    |
| 5770 |   73333.0   | Protein 1321 |      NO     |     0.00    |
| 5771 |    588.0    | Protein 2675 |      NO     |     0.00    |
| 5772 |  9826308.0  | Protein 1238 |      NO     |     0.00    |
| 5773 |     UNK     | Protein 3387 |      NO     |     0.00    |
| 5774 |    3009.0   | Protein 2957 |      NO     |     0.00    |
| 5775 |   15478.0   | Protein 5020 |      NO     |     0.00    |
| 5776 |    4494.0   | Protein 3855 |      NO     |     0.00    |
| 5777 |  10074640.0 | Protein 726  |      NO     |     0.00    |
| 5778 |  6917849.0  | Protein 5770 |      NO     |     0.00    |
| 5779 |  10050129.0 | Protein 103  |      NO     |     0.00    |
| 5780 |  5081913.0  | Protein 2686 |      NO     |     0.00    |
| 5781 |  51039094.0 | Protein 3770 |      NO     |     0.00    |
| 5782 |    5453.0   | Protein 3363 |      NO     |     0.00    |
| 5783 |   327653.0  | Protein 6094 |      NO     |     0.00    |
| 5784 |  9911463.0  | Protein 2928 |      NO     |     0.00    |
| 5785 |  9847023.0  | Protein 4684 |      NO     |     0.00    |
| 5786 |  25017320.0 | Protein 2442 |      NO     |     0.00    |
| 5787 |  6419931.0  | Protein 1375 |      NO     |     0.00    |
| 5788 |   208902.0  | Protein 3793 |      NO     |     0.00    |
| 5789 |  76967443.0 | Protein 2038 |      NO     |     0.00    |
| 5790 |  22200891.0 | Protein 3698 |      NO     |     0.00    |
| 5791 |    5730.0   | Protein 4288 |      NO     |     0.00    |
| 5792 |  44968231.0 | Protein 2693 |      NO     |     0.00    |
| 5793 |  53340666.0 | Protein 3444 |      NO     |     0.00    |
| 5794 |   152256.0  | Protein 5412 |      NO     |     0.00    |
| 5795 |  46188928.0 | Protein 1229 |      NO     |     0.00    |
| 5796 |  14515706.0 | Protein 1722 |      NO     |     0.00    |
| 5797 |    3730.0   | Protein 1256 |      NO     |     0.00    |
| 5798 |  25093235.0 | Protein 3787 |      NO     |     0.00    |
| 5799 |  4302962.0  | Protein 4366 |      NO     |     0.00    |
| 5800 |  9911830.0  | Protein 1197 |      NO     |     0.00    |
| 5801 |  6604876.0  | Protein 3384 |      NO     |     0.00    |
| 5802 |   10374.0   | Protein 1908 |      NO     |     0.00    |
| 5803 |  9938840.0  | Protein 5498 |      NO     |     0.00    |
| 5804 |    4922.0   | Protein 4633 |      NO     |     0.00    |
| 5805 |    4761.0   | Protein 1291 |      NO     |     0.00    |
| 5806 |  46199646.0 | Protein 594  |      NO     |     0.00    |
| 5807 |  51031035.0 | Protein 4158 |      NO     |     0.00    |
| 5808 |  3894573.0  | Protein 3988 |      NO     |     0.00    |
| 5809 |  23582824.0 | Protein 1718 |      NO     |     0.00    |
| 5810 |    4539.0   |  Protein 18  |      NO     |     0.00    |
| 5811 |     UNK     | Protein 2972 |      NO     |     0.00    |
| 5812 |  17750963.0 | Protein 264  |      NO     |     0.00    |
| 5813 |  3037235.0  | Protein 1973 |      NO     |     0.00    |
| 5814 |  51049968.0 | Protein 514  |      NO     |     0.00    |
| 5815 |   656604.0  | Protein 5663 |      NO     |     0.00    |
| 5816 |  3645619.0  | Protein 4579 |      NO     |     0.00    |
| 5817 |  5282350.0  | Protein 4850 |      NO     |     0.00    |
| 5818 |  16666708.0 | Protein 799  |      NO     |     0.00    |
| 5819 |   446155.0  | Protein 3024 |      NO     |     0.00    |
| 5820 |  16739265.0 | Protein 4407 |      NO     |     0.00    |
| 5821 |  9882105.0  | Protein 3841 |      NO     |     0.00    |
| 5822 |    1176.0   | Protein 2706 |      NO     |     0.00    |
| 5823 |   153948.0  | Protein 634  |      NO     |     0.00    |
| 5824 |  25167017.0 | Protein 3816 |      NO     |     0.00    |
| 5825 |   95801.0   | Protein 6095 |      NO     |     0.00    |
| 5826 |   714286.0  | Protein 1062 |      NO     |     0.00    |
| 5827 |    5034.0   | Protein 3673 |      NO     |     0.00    |
| 5828 |   121919.0  | Protein 5613 |      NO     |     0.00    |
| 5829 |  49769085.0 | Protein 546  |      NO     |     0.00    |
| 5830 |  25025298.0 | Protein 891  |      NO     |     0.00    |
| 5831 |    5336.0   | Protein 4845 |      NO     |     0.00    |
| 5832 |  9949641.0  | Protein 4506 |      NO     |     0.00    |
| 5833 |   41049.0   | Protein 5249 |      NO     |     0.00    |
| 5834 |    5878.0   | Protein 5487 |      NO     |     0.00    |
| 5835 |  4302964.0  | Protein 5886 |      NO     |     0.00    |
| 5836 |   72331.0   | Protein 2969 |      NO     |     0.00    |
| 5837 |    2746.0   | Protein 5150 |      NO     |     0.00    |
| 5838 |  5362129.0  | Protein 3850 |      NO     |     0.00    |
| 5839 |   72081.0   | Protein 429  |      NO     |     0.00    |
| 5840 |    4938.0   | Protein 1831 |      NO     |     0.00    |
| 5841 |   197584.0  | Protein 1125 |      NO     |     0.00    |
| 5842 |  5281037.0  | Protein 3438 |      NO     |     0.00    |
| 5843 |     UNK     | Protein 4555 |      NO     |     0.00    |
| 5844 |  5362440.0  | Protein 777  |      NO     |     0.00    |
| 5845 |  9796068.0  | Protein 1647 |      NO     |     0.00    |
| 5846 |   108029.0  | Protein 5436 |      NO     |     0.00    |
| 5847 |  10052040.0 | Protein 1274 |      NO     |     0.00    |
| 5848 |    3354.0   | Protein 5587 |      NO     |     0.00    |
| 5849 |  54767916.0 | Protein 3205 |      NO     |     0.00    |
| 5850 |   230748.0  | Protein 5095 |      NO     |     0.00    |
| 5851 |  5486971.0  | Protein 5671 |      NO     |     0.00    |
| 5852 |   177336.0  | Protein 2606 |      NO     |     0.00    |
| 5853 |   71158.0   | Protein 4141 |      NO     |     0.00    |
| 5854 |  9855518.0  | Protein 848  |      NO     |     0.00    |
| 5855 |  11552706.0 | Protein 670  |      NO     |     0.00    |
| 5856 |  5282339.0  | Protein 780  |      NO     |     0.00    |
| 5857 |  51037431.0 | Protein 1085 |      NO     |     0.00    |
| 5858 |    3971.0   | Protein 3000 |      NO     |     0.00    |
| 5859 |    4915.0   | Protein 5896 |      NO     |     0.00    |
| 5860 |  54767229.0 | Protein 3519 |      NO     |     0.00    |
| 5861 |  5330286.0  | Protein 232  |      NO     |     0.00    |
| 5862 |   65997.0   | Protein 2707 |      NO     |     0.00    |
| 5863 |    863.0    | Protein 3701 |      NO     |     0.00    |
| 5864 |   854019.0  | Protein 4245 |      NO     |     0.00    |
| 5865 |   65666.0   | Protein 1081 |      NO     |     0.00    |
| 5866 |  45279963.0 | Protein 2197 |      NO     |     0.00    |
| 5867 |   77999.0   | Protein 1383 |      NO     |     0.00    |
| 5868 |  1126109.0  | Protein 4078 |      NO     |     0.00    |
| 5869 |   145949.0  | Protein 3647 |      NO     |     0.00    |
| 5870 |  6957673.0  | Protein 3467 |      NO     |     0.00    |
| 5871 |    3314.0   | Protein 5696 |      NO     |     0.00    |
| 5872 |  44206063.0 | Protein 2121 |      NO     |     0.00    |
| 5873 |  21071390.0 | Protein 2496 |      NO     |     0.00    |
| 5874 |   71169.0   | Protein 2150 |      NO     |     0.00    |
| 5875 |  24278976.0 | Protein 559  |      NO     |     0.00    |
| 5876 |   72344.0   | Protein 2824 |      NO     |     0.00    |
| 5877 |    6623.0   | Protein 5906 |      NO     |     0.00    |
| 5878 |    2472.0   | Protein 1942 |      NO     |     0.00    |
| 5879 |   157837.0  | Protein 5306 |      NO     |     0.00    |
| 5880 |    6603.0   | Protein 5138 |      NO     |     0.00    |
| 5881 |   80263.0   | Protein 545  |      NO     |     0.00    |
| 5882 |   446925.0  | Protein 3225 |      NO     |     0.00    |
| 5883 |    3545.0   | Protein 4445 |      NO     |     0.00    |
| 5884 |  2733279.0  | Protein 5563 |      NO     |     0.00    |
| 5885 |   129424.0  | Protein 4573 |      NO     |     0.00    |
| 5886 |  66576988.0 | Protein 2114 |      NO     |     0.00    |
| 5887 |    1359.0   | Protein 4400 |      NO     |     0.00    |
| 5888 |  10398360.0 | Protein 3112 |      NO     |     0.00    |
| 5889 |  45006162.0 | Protein 1802 |      NO     |     0.00    |
| 5890 |    4830.0   | Protein 2408 |      NO     |     0.00    |
| 5891 |  25068278.0 | Protein 5651 |      NO     |     0.00    |
| 5892 |  49836057.0 | Protein 1129 |      NO     |     0.00    |
| 5893 |   216327.0  | Protein 2457 |      NO     |     0.00    |
| 5894 |    5852.0   | Protein 5945 |      NO     |     0.00    |
| 5895 |    6288.0   | Protein 4890 |      NO     |     0.00    |
| 5896 |   129989.0  | Protein 1834 |      NO     |     0.00    |
| 5897 |  6918236.0  | Protein 834  |      NO     |     0.00    |
| 5898 |  40924317.0 | Protein 5796 |      NO     |     0.00    |
| 5899 |  5788723.0  | Protein 2375 |      NO     |     0.00    |
| 5900 |  73010924.0 | Protein 1967 |      NO     |     0.00    |
| 5901 |   66377.0   | Protein 492  |      NO     |     0.00    |
| 5902 |  6857767.0  | Protein 4352 |      NO     |     0.00    |
| 5903 |   102614.0  | Protein 6046 |      NO     |     0.00    |
| 5904 |  11673921.0 | Protein 693  |      NO     |     0.00    |
| 5905 |   131601.0  | Protein 4307 |      NO     |     0.00    |
| 5906 |  5311057.0  | Protein 4825 |      NO     |     0.00    |
| 5907 |   197835.0  | Protein 1048 |      NO     |     0.00    |
| 5908 |  24946690.0 | Protein 444  |      NO     |     0.00    |
| 5909 |    2968.0   | Protein 252  |      NO     |     0.00    |
| 5910 |   667468.0  | Protein 641  |      NO     |     0.00    |
| 5911 |  10160238.0 | Protein 4275 |      NO     |     0.00    |
| 5912 |    2810.0   | Protein 2612 |      NO     |     0.00    |
| 5913 |  9827968.0  | Protein 1163 |      NO     |     0.00    |
| 5914 |  3081919.0  | Protein 4368 |      NO     |     0.00    |
| 5915 |   107905.0  | Protein 5082 |      NO     |     0.00    |
| 5916 |  9826520.0  | Protein 2666 |      NO     |     0.00    |
| 5917 |     UNK     | Protein 349  |      NO     |     0.00    |
| 5918 |     UNK     | Protein 648  |      NO     |     0.00    |
| 5919 |    7108.0   | Protein 4809 |      NO     |     0.00    |
| 5920 |   208925.0  | Protein 5506 |      NO     |     0.00    |
| 5921 |  6603820.0  | Protein 4550 |      NO     |     0.00    |
| 5922 |    3728.0   | Protein 3961 |      NO     |     0.00    |
| 5923 |  6851740.0  | Protein 1069 |      NO     |     0.00    |
| 5924 |    2176.0   | Protein 1762 |      NO     |     0.00    |
| 5925 | 112500563.0 | Protein 1199 |      NO     |     0.00    |
| 5926 |  4596836.0  | Protein 5720 |      NO     |     0.00    |
| 5927 |  71735843.0 | Protein 4504 |      NO     |     0.00    |
| 5928 |   107526.0  | Protein 3528 |      NO     |     0.00    |
| 5929 |  5280569.0  | Protein 3578 |      NO     |     0.00    |
| 5930 |   67686.0   | Protein 3164 |      NO     |     0.00    |
| 5931 |  6918736.0  | Protein 4799 |      NO     |     0.00    |
| 5932 |   160565.0  | Protein 5304 |      NO     |     0.00    |
| 5933 |   208908.0  | Protein 1566 |      NO     |     0.00    |
| 5934 |   129236.0  | Protein 3429 |      NO     |     0.00    |
| 5935 |  45375809.0 | Protein 2154 |      NO     |     0.00    |
| 5936 |    2157.0   | Protein 3984 |      NO     |     0.00    |
| 5937 |    4996.0   | Protein 2581 |      NO     |     0.00    |
| 5938 |  44462758.0 | Protein 1251 |      NO     |     0.00    |
| 5939 |  25195352.0 | Protein 4152 |      NO     |     0.00    |
| 5940 |  46930993.0 | Protein 515  |      NO     |     0.00    |
| 5941 |  5702280.0  | Protein 203  |      NO     |     0.00    |
| 5942 |  59448236.0 | Protein 1316 |      NO     |     0.00    |
| 5943 |   68841.0   | Protein 6059 |      NO     |     0.00    |
| 5944 |   134601.0  | Protein 5335 |      NO     |     0.00    |
| 5945 |  5281718.0  | Protein 4700 |      NO     |     0.00    |
| 5946 |  9823820.0  | Protein 838  |      NO     |     0.00    |
| 5947 |  16756754.0 | Protein 2157 |      NO     |     0.00    |
| 5948 |    3092.0   | Protein 614  |      NO     |     0.00    |
| 5949 |   753704.0  | Protein 3998 |      NO     |     0.00    |
| 5950 |  23652731.0 | Protein 2757 |      NO     |     0.00    |
| 5951 |  9941444.0  | Protein 3284 |      NO     |     0.00    |
| 5952 | 135398654.0 | Protein 491  |      NO     |     0.00    |
| 5953 |  5281515.0  | Protein 5575 |      NO     |     0.00    |
| 5954 |    5457.0   | Protein 1844 |      NO     |     0.00    |
| 5955 |   72093.0   | Protein 2854 |      NO     |     0.00    |
| 5956 |    1221.0   | Protein 2073 |      NO     |     0.00    |
| 5957 |  5378597.0  | Protein 2511 |      NO     |     0.00    |
| 5958 |  9936388.0  | Protein 1172 |      NO     |     0.00    |
| 5959 |  46926350.0 | Protein 942  |      NO     |     0.00    |
| 5960 |    4631.0   | Protein 5213 |      NO     |     0.00    |
| 5961 |    681.0    | Protein 4034 |      NO     |     0.00    |
| 5962 |  16394480.0 | Protein 4991 |      NO     |     0.00    |
| 5963 |    8798.0   | Protein 606  |      NO     |     0.00    |
| 5964 |  25187973.0 | Protein 4334 |      NO     |     0.00    |
| 5965 |   14190.0   | Protein 573  |      NO     |     0.00    |
| 5966 |  10198171.0 | Protein 5919 |      NO     |     0.00    |
| 5967 |  5362065.0  |  Protein 70  |      NO     |     0.00    |
| 5968 |   643606.0  | Protein 5317 |      NO     |     0.00    |
| 5969 |   644160.0  | Protein 3718 |      NO     |     0.00    |
| 5970 |  5717952.0  | Protein 330  |      NO     |     0.00    |
| 5971 |  6918454.0  | Protein 1656 |      NO     |     0.00    |
| 5972 |   222786.0  | Protein 4920 |      NO     |     0.00    |
| 5973 |  3085830.0  | Protein 3687 |      NO     |     0.00    |
| 5974 |    5881.0   | Protein 5722 |      NO     |     0.00    |
| 5975 |  6857771.0  | Protein 2752 |      NO     |     0.00    |
| 5976 |  11374217.0 | Protein 1639 |      NO     |     0.00    |
| 5977 |     UNK     | Protein 2984 |      NO     |     0.00    |
| 5978 |   39562.0   | Protein 1093 |      NO     |     0.00    |
| 5979 |  9819770.0  | Protein 1876 |      NO     |     0.00    |
| 5980 |    5426.0   | Protein 1739 |      NO     |     0.00    |
| 5981 |    2733.0   | Protein 3103 |      NO     |     0.00    |
| 5982 |  25183872.0 | Protein 1010 |      NO     |     0.00    |
| 5983 |  16041424.0 | Protein 2629 |      NO     |     0.00    |
| 5984 |    6321.0   | Protein 5668 |      NO     |     0.00    |
| 5985 |  46931009.0 | Protein 4411 |      NO     |     0.00    |
| 5986 |  5282181.0  | Protein 4274 |      NO     |     0.00    |
| 5987 |     UNK     | Protein 4505 |      NO     |     0.00    |
| 5988 |   62389.0   | Protein 4889 |      NO     |     0.00    |
| 5989 |    8536.0   | Protein 2727 |      NO     |     0.00    |
| 5990 |   205912.0  | Protein 5052 |      NO     |     0.00    |
| 5991 |  91978180.0 | Protein 782  |      NO     |     0.00    |
| 5992 |  16076883.0 | Protein 1706 |      NO     |     0.00    |
| 5993 |  6604893.0  | Protein 453  |      NO     |     0.00    |
| 5994 |   10219.0   | Protein 3098 |      NO     |     0.00    |
| 5995 |    4942.0   | Protein 4663 |      NO     |     0.00    |
| 5996 |   99170.0   | Protein 5226 |      NO     |     0.00    |
| 5997 |   30231.0   | Protein 1912 |      NO     |     0.00    |
| 5998 |    4883.0   | Protein 5383 |      NO     |     0.00    |
| 5999 |  5282049.0  | Protein 1195 |      NO     |     0.00    |
| 6000 |  54685215.0 | Protein 2470 |      NO     |     0.00    |
| 6001 |   16533.0   | Protein 2899 |      NO     |     0.00    |
| 6002 |   26098.0   | Protein 4879 |      NO     |     0.00    |
| 6003 |  6434395.0  | Protein 2193 |      NO     |     0.00    |
| 6004 |  5280378.0  | Protein 5405 |      NO     |     0.00    |
| 6005 |   20710.0   | Protein 4951 |      NO     |     0.00    |
| 6006 |   65909.0   | Protein 4992 |      NO     |     0.00    |
| 6007 |  44462760.0 | Protein 844  |      NO     |     0.00    |
| 6008 |  71731823.0 | Protein 623  |      NO     |     0.00    |
| 6009 |   14520.0   | Protein 3086 |      NO     |     0.00    |
| 6010 |  9887351.0  | Protein 5968 |      NO     |     0.00    |
| 6011 |    3747.0   | Protein 4687 |      NO     |     0.00    |
| 6012 |     UNK     | Protein 2735 |      NO     |     0.00    |
| 6013 |  11288934.0 | Protein 2344 |      NO     |     0.00    |
| 6014 |   616236.0  | Protein 3274 |      NO     |     0.00    |
| 6015 |  4302963.0  | Protein 4836 |      NO     |     0.00    |
